Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
MQ,7/3/2023,3949,N230NN,ORD,16:19,16:10,109,107,-9,16:05,5,0,0,0,0,0
MQ,7/4/2023,3402,N298FR,ORD,21:25,21:26,115,123,1,21:20,6,0,0,0,0,0
MQ,7/5/2023,3402,N768RD,ORD,21:32,0:00,116,0,0,0:00,0,0,0,0,0,0
MQ,7/5/2023,3854,N760MQ,ORD,11:12,10:52,118,100,-20,10:48,4,0,0,0,0,0
MQ,7/5/2023,3949,N764JD,ORD,16:06,16:04,111,111,-2,16:00,4,0,0,0,0,0
MQ,7/6/2023,3402,N634RW,ORD,21:32,21:24,116,110,-8,21:20,4,0,0,0,0,0
MQ,7/6/2023,3854,N770JM,ORD,11:12,10:48,118,97,-24,10:45,3,0,0,0,0,0
MQ,7/6/2023,3949,N289MW,ORD,16:06,15:46,111,96,-20,15:43,3,0,0,0,0,0
MQ,7/7/2023,3402,N765ST,ORD,21:32,21:23,116,102,-9,21:18,5,0,0,0,0,0
MQ,7/7/2023,3854,N764JD,ORD,11:12,10:50,118,99,-22,10:45,5,0,0,0,0,0
MQ,7/7/2023,3949,N765ST,ORD,16:06,15:45,111,98,-21,15:41,4,0,0,0,0,0
MQ,7/8/2023,3402,N769KW,ORD,21:32,21:26,116,115,-6,21:22,4,0,0,0,0,0
MQ,7/8/2023,3949,N769KW,ORD,16:06,15:47,111,95,-19,15:44,3,0,0,0,0,0
MQ,7/9/2023,3402,N763CC,ORD,21:32,21:41,116,120,9,21:35,6,0,0,0,0,0
MQ,7/9/2023,3854,N764JD,ORD,11:12,11:12,118,107,0,11:08,4,0,0,0,0,0
MQ,7/9/2023,3949,N760MQ,ORD,16:06,15:54,111,105,-12,15:51,3,0,0,0,0,0
MQ,7/10/2023,3402,N228NN,ORD,21:32,22:35,116,109,63,22:27,8,54,0,0,0,9
MQ,7/10/2023,3854,N764JD,ORD,11:12,10:49,118,100,-23,10:45,4,0,0,0,0,0
MQ,7/10/2023,3949,N769KW,ORD,16:06,15:56,111,105,-10,15:52,4,0,0,0,0,0
MQ,7/11/2023,3402,N449YX,ORD,21:32,22:25,116,99,53,22:21,4,0,31,0,0,22
MQ,7/11/2023,3854,N763CC,ORD,11:12,10:50,118,97,-22,10:46,4,0,0,0,0,0
MQ,7/11/2023,3949,N226NN,ORD,16:06,19:34,111,132,208,19:30,4,0,0,21,0,187
MQ,7/12/2023,3402,N761RW,ORD,21:32,23:39,116,159,127,23:33,6,0,84,43,0,0
MQ,7/12/2023,3854,N774JG,ORD,11:12,10:53,118,100,-19,10:50,3,0,0,0,0,0
MQ,7/12/2023,3949,N766JM,ORD,16:06,0:00,111,0,0,0:00,0,0,0,0,0,0
MQ,7/13/2023,3402,N768RD,ORD,21:32,21:49,116,134,17,21:46,3,0,0,17,0,0
MQ,7/13/2023,3854,N770JM,ORD,11:12,10:45,118,94,-27,10:42,3,0,0,0,0,0
MQ,7/13/2023,3949,N769KW,ORD,16:06,15:50,111,101,-16,15:47,3,0,0,0,0,0
MQ,7/14/2023,3402,N776MS,ORD,21:32,21:15,116,100,-17,21:11,4,0,0,0,0,0
MQ,7/14/2023,3854,N763CC,ORD,11:12,10:50,118,102,-22,10:46,4,0,0,0,0,0
MQ,7/14/2023,3949,N776MS,ORD,16:06,15:59,111,108,-7,15:56,3,0,0,0,0,0
MQ,7/15/2023,3402,N761RW,ORD,21:32,21:25,116,110,-7,21:21,4,0,0,0,0,0
MQ,7/15/2023,3949,N778RH,ORD,16:06,15:48,111,98,-18,15:44,4,0,0,0,0,0
MQ,7/16/2023,3402,N765ST,ORD,21:32,21:25,116,114,-7,21:18,7,0,0,0,0,0
MQ,7/16/2023,3854,N776MS,ORD,11:12,10:49,118,96,-23,10:46,3,0,0,0,0,0
MQ,7/16/2023,3949,N634RW,ORD,16:06,16:12,111,102,6,16:09,3,0,0,0,0,0
MQ,7/17/2023,3402,N874RW,ORD,21:32,21:38,116,122,6,21:35,3,0,0,0,0,0
MQ,7/17/2023,3854,N762DT,ORD,11:12,11:00,118,106,-12,10:56,4,0,0,0,0,0
MQ,7/17/2023,3949,N874RW,ORD,16:06,15:48,111,97,-18,15:44,4,0,0,0,0,0
MQ,7/18/2023,3402,N634RW,ORD,21:32,21:19,116,106,-13,21:15,4,0,0,0,0,0
MQ,7/18/2023,3854,N778RH,ORD,11:12,10:49,118,96,-23,10:45,4,0,0,0,0,0
MQ,7/18/2023,3949,N868RW,ORD,16:06,17:03,111,122,57,16:59,4,6,0,11,0,40
MQ,7/19/2023,3402,N768RD,ORD,21:32,21:28,116,112,-4,21:25,3,0,0,0,0,0
MQ,7/19/2023,3854,N768RD,ORD,11:12,10:53,118,107,-19,10:48,5,0,0,0,0,0
MQ,7/19/2023,3949,N770JM,ORD,16:06,16:22,111,95,16,16:19,3,0,0,0,0,16
MQ,7/20/2023,3402,N868RW,ORD,21:32,22:10,116,115,38,22:06,4,38,0,0,0,0
MQ,7/20/2023,3854,N776MS,ORD,11:12,10:51,118,99,-21,10:47,4,0,0,0,0,0
MQ,7/20/2023,3949,N764JD,ORD,16:06,16:47,111,148,41,16:43,4,4,0,37,0,0
MQ,7/21/2023,3402,N634RW,ORD,21:32,21:33,116,117,1,21:28,5,0,0,0,0,0
MQ,7/21/2023,3854,N809MD,ORD,11:12,11:18,118,126,6,11:14,4,0,0,0,0,0
MQ,7/21/2023,3949,N765ST,ORD,16:06,15:54,111,102,-12,15:51,3,0,0,0,0,0
MQ,7/22/2023,3402,N760MQ,ORD,21:32,21:43,116,120,11,21:39,4,0,0,0,0,0
MQ,7/22/2023,3949,N760MQ,ORD,16:06,15:51,111,103,-15,15:47,4,0,0,0,0,0
MQ,7/23/2023,3402,N765ST,ORD,21:32,21:29,116,116,-3,21:23,6,0,0,0,0,0
MQ,7/23/2023,3854,N770JM,ORD,11:12,11:18,118,121,6,11:14,4,0,0,0,0,0
MQ,7/23/2023,3949,N774JG,ORD,16:06,16:08,111,115,2,16:04,4,0,0,0,0,0
MQ,7/24/2023,3402,N279MQ,ORD,21:32,23:32,116,99,120,23:26,6,18,0,0,0,102
MQ,7/24/2023,3854,N760MQ,ORD,11:12,10:48,118,94,-24,10:44,4,0,0,0,0,0
MQ,7/24/2023,3949,N874RW,ORD,16:06,16:42,111,148,36,16:38,4,0,0,36,0,0
MQ,7/25/2023,3402,N760MQ,ORD,21:32,21:32,116,118,0,21:27,5,0,0,0,0,0
MQ,7/25/2023,3854,N451YX,ORD,11:12,10:49,118,99,-23,10:45,4,0,0,0,0,0
MQ,7/25/2023,3949,N760MQ,ORD,16:06,15:54,111,104,-12,15:48,6,0,0,0,0,0
MQ,7/26/2023,3402,N769KW,ORD,21:32,2:31,116,0,0,2:25,6,0,0,0,0,0
MQ,7/26/2023,3854,N764JD,ORD,11:12,11:18,118,119,6,11:15,3,0,0,0,0,0
MQ,7/26/2023,3949,N279MQ,ORD,16:06,20:59,111,120,293,20:56,3,0,0,9,0,284
MQ,7/27/2023,3402,N302RN,ORD,21:32,21:26,116,113,-6,21:21,5,0,0,0,0,0
MQ,7/27/2023,3854,N766JM,ORD,11:12,10:53,118,102,-19,10:49,4,0,0,0,0,0
MQ,7/27/2023,3949,N302RN,ORD,16:06,16:06,111,114,0,16:02,4,0,0,0,0,0
MQ,7/28/2023,3402,N776MS,ORD,21:32,21:25,116,101,-7,21:20,5,0,0,0,0,0
MQ,7/28/2023,3854,N778RH,ORD,11:12,12:46,118,129,94,12:42,4,0,11,11,0,72
MQ,7/28/2023,3949,N776MS,ORD,16:06,16:34,111,105,28,16:30,4,0,0,0,0,28
MQ,7/29/2023,3402,N809MD,ORD,21:32,21:32,116,108,0,21:27,5,0,0,0,0,0
MQ,7/29/2023,3949,N634RW,ORD,16:06,17:25,111,99,79,17:22,3,0,0,79,0,0
MQ,7/30/2023,3402,N769KW,ORD,21:32,21:11,116,101,-21,21:06,5,0,0,0,0,0
MQ,7/30/2023,3854,N763CC,ORD,11:12,10:52,118,101,-20,10:47,5,0,0,0,0,0
MQ,7/30/2023,3949,N634RW,ORD,16:06,16:28,111,101,22,16:22,6,0,0,0,0,22
MQ,7/31/2023,3402,N766JM,ORD,21:32,21:12,116,101,-20,21:06,6,0,0,0,0,0
MQ,7/31/2023,3854,N874RW,ORD,11:12,10:49,118,95,-23,10:45,4,0,0,0,0,0
MQ,7/31/2023,3949,N763CC,ORD,16:06,16:13,111,117,7,16:10,3,0,0,0,0,0
MQ,8/1/2023,3402,N809MD,ORD,21:32,21:37,116,121,5,21:31,6,0,0,0,0,0
MQ,8/1/2023,3854,N763CC,ORD,11:12,11:38,118,113,26,11:34,4,0,0,0,0,26
MQ,8/1/2023,3949,N809MD,ORD,16:06,16:13,111,114,7,16:08,5,0,0,0,0,0
MQ,8/2/2023,3402,N765ST,ORD,21:32,21:31,116,116,-1,21:26,5,0,0,0,0,0
