name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
chicago,2023-04-21T00:00:00,54.1,54.1,44,68.64,0,17,rain,0,0,19.5,16.1,260,1012,88,10.1,0,,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-21T01:00:00,51,51,42,71.19,0.22,13,rain,0,0,17.2,13.9,260,1014,91,10.1,0,,0,10,Overcast,cloudy,
chicago,2023-04-21T02:00:00,49.9,45.5,40.9,71.08,0,9,rain,0,0,12.8,11.4,260,1015,84,10.1,0,,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-21T03:00:00,49,45.1,40,70.98,0,5,,0,0,10.3,9.2,250,1015,80,10.1,0,,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-21T04:00:00,47.9,44.2,40,73.91,0,3,,0,0,8.1,8.1,240,1014,77,10.1,0,,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-21T05:00:00,47,43.6,40,76.45,0,2,,0,0,6.9,6.9,240,1015,77,10.1,0,,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-21T06:00:00,47,44.2,40,76.45,0,1,,0,0,5.8,5.8,220,1015,71,10.1,0,,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-21T07:00:00,47,44.2,40,76.45,0.031,8,rain,0,0,5.8,5.8,220,1015,73,10.1,60,0.2,1,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-21T08:00:00,47.9,44.7,40,73.91,0,8,,0,0,9.2,6.9,220,1015,70,10.1,200,0.7,2,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-21T09:00:00,49,45.5,38.9,68.06,0,8,,0,0,12.8,8.1,210,1014,66,10.1,331,1.2,3,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-21T10:00:00,51,51,38.9,63.23,0,4,,0,0,16.1,9.2,210,1014,62,10.1,514,1.9,5,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-21T11:00:00,54.1,54.1,36.9,52.28,0,4,,0,0,16.1,9.2,210,1015,61,10.1,659,2.4,7,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-21T12:00:00,58,58,35,41.88,0,4,,0,0,16.1,10.3,210,1014,60,10.1,715,2.6,7,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-21T13:00:00,60,60,34.1,37.65,0,8,,0,0,18.3,11.4,210,1013,59,10.1,763,2.7,8,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-21T14:00:00,62,62,33,33.61,0,8,,0,0,23,13.9,210,1012,55,10.1,842,3,8,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-21T15:00:00,63.9,63.9,33,31.35,0,8,,0,0,26.4,15,210,1012,51,10.1,753,2.7,8,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-21T16:00:00,63.9,63.9,33,31.35,0,8,,0,0,27.5,15,210,1011,47,10.1,591,2.1,6,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-21T17:00:00,62,62,34.1,35.1,0,8,,0,0,26.4,13.9,220,1010,57,10.1,353,1.3,4,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-21T18:00:00,58.9,58.9,35,40.56,0,8,,0,0,23,12.8,220,1009,66,10.1,256,0.9,3,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-21T19:00:00,54.9,54.9,36.9,50.59,0,28,,0,0,18.3,10.3,220,1010,76,10.1,152,0.5,2,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-21T20:00:00,54.1,54.1,36.9,52.28,0,28,,0,0,17.2,10.3,240,1011,76,10.1,3,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-21T21:00:00,53,53,36.9,54.39,0,28,,0,0,15,9.2,270,1011,76,10.1,1,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-21T22:00:00,51,51,38,61.04,0,28,,0,0,13.9,9.2,290,1011,76,10.1,1,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-21T23:00:00,49.9,46.2,36.9,60.9,0,28,,0,0,12.8,9.2,290,1011,71,10.1,1,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-22T00:00:00,49,45.5,36,60.78,0,28,,0,0,11.4,8.1,280,1011,65,10.1,1,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-22T01:00:00,47.9,44.2,35,60.63,0,13,,0,0,10.3,8.1,280,1011,60,10.1,1,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-22T02:00:00,47,43.2,34.7,62.11,0,13,,0,0,9.9,7.7,276.7,1011,59.7,10.1,0.7,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-22T03:00:00,46,42.2,34.4,63.64,0,13,,0,0,9.5,7.3,273.3,1011,59.3,10.1,0.3,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-22T04:00:00,45,41.3,34.1,65.21,0.012,13,rain,0,0,9.2,6.9,270,1010,59,10.1,0,,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-22T05:00:00,44,39.8,33.7,66.83,0,18,,0,0,10.4,7.3,270,1009,56.3,10.1,29.3,0.1,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-22T06:00:00,43,38.4,33.3,68.49,0,18,,0,0,11.6,7.7,270,1010,53.7,10.1,58.7,0.2,1,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-22T07:00:00,42,37,33,70.21,0,18,,0,0,12.8,8.1,270,1010,51,10.1,88,0.3,1,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-22T08:00:00,43.3,37.9,32,64.06,0,18,rain,0,0,15,9.6,273.3,1010,54.7,10.1,204.7,0.7,2,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-22T09:00:00,44.6,38.9,30.9,58.45,0,18,snow,0,0,17.2,11.2,276.7,1010,58.3,10.1,321.3,1.2,3,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-22T10:00:00,45.9,40.1,29.9,53.34,0,18,snow,0,0.04,19.5,12.8,280,1010,62,10.1,438,1.6,4,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-22T11:00:00,46.6,40.7,29.3,50.65,0,26,,0,0,21,13.5,280,1010,64,10.1,486.3,1.8,5,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-22T12:00:00,47.3,41.3,28.6,48.09,0,26,rain,0,0,22.6,14.2,280,1010,66,10.1,534.7,1.9,5,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-22T13:00:00,47.9,42,27.9,45.66,0,26,,0,0,24.2,15,280,1010,68,10.1,583,2.1,6,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-22T14:00:00,47.9,42,27.9,45.66,0,26,snow,0,0,23.8,15,276.7,1010,69,10.1,491,1.8,5,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-22T15:00:00,47.9,42,27.9,45.66,0,26,snow,0,0,23.4,15,273.3,1011,70,10.1,399,1.4,4,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-22T16:00:00,47.9,42,27.9,45.66,0,26,snow,0,0,23,15,270,1011,71,10.1,307,1.1,3,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-22T17:00:00,47.3,41.5,27.9,46.81,0,10,snow,0,0,21.5,13.8,273.3,1012,70.3,10.1,253.7,0.9,3,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-22T18:00:00,46.6,41,27.9,47.98,0,10,snow,0,0,19.9,12.6,276.7,1012,69.7,10.1,200.3,0.7,2,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-22T19:00:00,45.9,40.5,27.9,49.2,0,10,rain,0,0,18.3,11.4,280,1013,69,10.1,147,0.5,1,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-22T20:00:00,44.3,37.9,28,52.45,0,20,,0,0,19.3,13.1,283.3,1014,67,10.1,99.3,0.3,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-22T21:00:00,43.4,36.9,28.1,54.41,0,20,,0,0,18.9,12.8,286.7,1014,62,10.1,51.7,0.2,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-22T22:00:00,42.5,35.8,28.1,56.46,0,20,,0,0,18.6,12.5,290,1015,57,10.1,4,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-22T23:00:00,41.7,34.9,28.2,58.61,0,20,,0,0,18.3,12.2,290,1015,52,10.1,3.3,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-23T00:00:00,40.8,33.9,28.4,60.84,0,20,,0,0,18.1,11.9,290,1015,47,10.1,2.7,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-23T01:00:00,40,33,28.5,63.16,0,20,,0,0,17.9,11.6,290,1015,42,10.1,2,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-23T02:00:00,39.3,32.2,28.2,64.32,0,10,,0,0,17.3,11.3,290,1015,47,10.1,1.3,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-23T03:00:00,38.6,31.4,28,65.51,0,10,,0,0,16.7,11,290,1016,52,10.1,0.7,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-23T04:00:00,37.8,30.7,27.8,66.72,0,10,,0,0,16.1,10.7,290,1016,57,10.1,0,,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-23T05:00:00,37.4,30.1,27.8,68,0,10,,0,0,16.1,10.7,290,1016,62,10.1,2,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-23T06:00:00,37,29.6,27.9,69.3,0,10,,0,0,16.1,10.7,290,1017,67,10.1,4,0,0,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-23T07:00:00,36.6,29.1,27.9,70.63,0,10,,0,0,16.1,10.7,290,1018,72,10.1,6,0,0,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-23T08:00:00,38,30.8,27.3,65.11,0,6,,0,0,16.1,10.7,290,1019,72,10.1,111,0.5,1,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-23T09:00:00,39.4,32.5,26.6,60.03,0,6,,0,0,16.1,10.7,290,1019,72,10.1,216,0.9,2,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-23T10:00:00,40.7,34.2,26,55.37,0,6,,0,0,16.1,10.7,290,1019,72,10.1,321,1.2,3,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-23T11:00:00,42.3,36.1,25.4,50.85,0,6,snow,0,0,16.9,11,290,1019,71,10.1,339.7,1.3,3,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-23T12:00:00,43.9,37.9,24.8,46.72,0,6,snow,0,0,17.6,11.3,290,1019,70,10.1,358.3,1.3,4,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-23T13:00:00,45.4,39.8,24.2,42.94,0,6,,0,0,18.3,11.6,290,1020,69,10.1,377,1.4,4,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-23T14:00:00,46,40.5,24.3,42.18,0,8,,0,0,18.3,11.6,290,1019,68,15,460.7,1.7,5,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-23T15:00:00,46.6,41.3,24.4,41.45,0,8,,0,0,18.2,11.6,290,1019,67,15,544.3,2,5,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-23T16:00:00,47.2,42,24.5,40.72,0,8,,0,0,18.1,11.6,290,1019,66,15,628,2.3,6,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-23T17:00:00,46.7,41.6,24.7,41.78,0,8,,0,0,17.1,11,290,1019,64,15,569.7,2.1,6,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-23T18:00:00,46.2,41.2,24.9,42.86,0,8,,0,0,16,10.4,290,1019,62,15,511.3,1.8,5,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-23T19:00:00,45.8,40.9,25.1,43.98,0,8,,0,0,15,9.8,290,1020,60,15,453,1.6,5,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-23T20:00:00,44.9,39.9,25.4,46.07,0,6,,0,0,14.5,9.5,290,1020,53.3,15,303.7,1.1,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-23T21:00:00,44,38.9,25.7,48.28,0,6,,0,0,14.1,9.2,290,1021,46.7,15,154.3,0.5,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-23T22:00:00,43.1,37.9,26,50.59,0,6,,0,0,13.6,8.9,290,1021,40,15,5,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-23T23:00:00,42.3,37.1,26.2,52.65,0,6,,0,0,13.3,8.6,290,1021,36.7,15,4,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-24T00:00:00,41.5,36.3,26.4,54.8,0,6,,0,0,12.9,8.2,290,1021,33.3,15,3,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-24T01:00:00,40.7,35.6,26.7,57.04,0,6,,0,0,12.5,7.8,290,1022,30,15,2,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-24T02:00:00,39.8,34.5,26.6,58.92,0,0,,0,0,12.3,7.8,286.7,1022,23,15,1.3,0,0,10,Partially cloudy,partly-cloudy-night,
chicago,2023-04-24T03:00:00,38.9,33.4,26.6,60.87,0,0,,0,0,12.1,7.8,283.3,1022,16,15,0.7,0,0,10,Clear,clear-night,
chicago,2023-04-24T04:00:00,38,32.3,26.5,62.9,0,0,,0,0,11.9,7.8,280,1023,9,15,0,,0,10,Clear,clear-night,
chicago,2023-04-24T05:00:00,37.6,31.7,26.8,64.73,0,0,,0,0,11.8,7.8,276.7,1023,9.7,15,3,0,0,10,Clear,clear-night,
chicago,2023-04-24T06:00:00,37.1,31.1,27,66.62,0,0,,0,0,11.7,7.8,273.3,1023,10.3,15,6,0,0,10,Clear,clear-day,
chicago,2023-04-24T07:00:00,36.6,30.5,27.2,68.57,0,0,,0,0,11.6,7.8,270,1024,11,15,9,0,0,10,Clear,clear-day,
chicago,2023-04-24T08:00:00,39.5,33.8,26.9,60.5,0,0,,0,0,12.6,8.4,276.7,1024,12.7,15,150.7,0.5,2,10,Clear,clear-day,
chicago,2023-04-24T09:00:00,42.3,37,26.6,53.45,0,0,,0,0,13.6,8.9,283.3,1024,14.3,15,292.3,1.1,3,10,Clear,clear-day,
chicago,2023-04-24T10:00:00,45.2,40.4,26.3,47.29,0,0,,0,0,14.5,9.4,290,1024,16,15,434,1.6,4,10,Clear,clear-day,
chicago,2023-04-24T11:00:00,46.7,42,26.3,44.68,0,0,,0,0,15.2,10.1,300,1024,26,15,506.7,1.8,5,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-24T12:00:00,48.2,43.6,26.3,42.23,0,0,,0,0,15.9,10.7,310,1023,36,15,579.3,2.1,6,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-24T13:00:00,49.7,45.3,26.3,39.93,0,0,,0,0,16.6,11.4,320,1023,46,15,652,2.3,7,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-24T14:00:00,49.8,45.3,26.6,40.34,0,2,,0,0,16.6,11.4,223.3,1023,46.7,15,708,2.5,7,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-24T15:00:00,49.8,45.4,26.9,40.75,0,2,,0,0,16.7,11.4,126.7,1022,47.3,15,764,2.8,8,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-24T16:00:00,49.9,45.5,27.2,41.17,0,2,,0,0,16.8,11.4,30,1022,48,15,820,3,8,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-24T17:00:00,49.1,44.7,27.8,43.43,0,2,,0,0,15.7,10.7,46.7,1022,45.7,15,741.3,2.7,7,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-24T18:00:00,48.2,43.9,28.3,45.82,0,2,,0,0,14.7,9.9,63.3,1022,43.3,15,662.7,2.4,7,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-24T19:00:00,47.4,43.1,28.8,48.35,0,2,,0,0,13.6,9.2,80,1023,41,15,584,2.1,6,10,Partially cloudy,partly-cloudy-day,
chicago,2023-04-24T20:00:00,46.2,41.9,29.3,51.34,0,8,,0,0,13,8.8,83.3,1024,41,15,391,1.4,0,10,Partially cloudy,partly-cloudy-night,
